Frames,X Position (px),Y Position (px),Angle (deg)
594,44.5,39.5,41.59355624500528
595,44.5,39.5,41.59355624500528
596,45.733333333333334,39.0,40.45653901341929
597,46.33333333333333,38.74358974358974,39.90211767506742
598,44.5,39.5,41.59355624500528
599,44.0,40.5,42.62815781021078
600,44.5,39.5,41.59355624500528
601,45.0,39.266666666666666,41.107709826952195
602,45.0,39.266666666666666,41.107709826952195
603,44.5,40.5,42.3057157101439
604,45.25641025641025,39.666666666666664,41.234151991859854
605,45.0,39.5,41.275942027251716
606,44.74358974358974,40.33333333333333,42.03253138685705
607,44.060606060606055,40.6060606060606,42.66352975829432
608,45.060606060606055,39.39393939393939,41.161365155039306
609,44.22222222222222,39.77777777777778,41.97130142165942
610,44.0,41.266666666666666,43.16393839185114
611,44.42222222222222,41.42222222222222,42.99850280086159
612,44.577777777777776,41.42222222222222,42.898616960448024
613,44.666666666666664,41.25641025641025,42.72714380943353
614,44.77777777777777,41.77777777777778,43.01493321364438
615,46.266666666666666,42.0,42.23256960773262
616,47.22222222222222,40.77777777777778,40.81157374932615
617,46.77777777777777,40.77777777777778,41.07976837718639
618,47.5,41.5,41.14319901441016
619,48.0,41.266666666666666,40.6863808440138
620,47.93939393939393,40.6060606060606,40.26556931992017
621,48.0,40.5,40.155999624919325
622,47.5,41.64583333333333,41.24280675731042
623,47.77777777777777,40.22222222222222,40.09270015771185
624,47.77777777777777,39.77777777777778,39.77934876937608
625,47.266666666666666,40.0,40.2399807268901
626,47.266666666666666,40.0,40.2399807268901
627,47.666666666666664,39.583333333333336,39.70690444360581
628,46.86666666666666,39.5,40.12474210740578
629,46.904761904761905,39.09523809523809,39.8112920887028
630,47.5,39.5,39.746197248737744
631,47.5,39.5,39.746197248737744
632,47.5,39.5,39.746197248737744
633,47.0,39.5,40.04455105994776
634,47.733333333333334,40.0,39.962631497968516
635,47.733333333333334,40.0,39.962631497968516
636,47.42222222222222,39.577777777777776,39.84779930665644
637,47.77777777777777,40.22222222222222,40.09270015771185
638,47.42222222222222,42.42222222222222,41.814675689046
639,46.5,42.354166666666664,42.32858223200284
640,45.5,42.354166666666664,42.949260634301005
641,45.77777777777777,42.77777777777777,43.05973067430865
642,45.77777777777777,42.77777777777777,43.05973067430865
643,46.733333333333334,41.0,41.261063338480454
644,46.74358974358974,41.33333333333333,41.48493784596331
645,46.666666666666664,42.25641025641025,42.160667341046526
646,45.577777777777776,42.42222222222222,42.94633429663399
647,45.5,42.354166666666664,42.949260634301005
648,45.5,42.5,43.04749095060039
649,46.5,42.5,42.42664053682318
650,46.19047619047619,42.57142857142857,42.66519920293794
651,46.19047619047619,41.57142857142857,41.98721249581666
652,45.5,41.5,42.36756513101352
653,46.5,40.354166666666664,40.95247556539569
654,47.33333333333333,39.256410256410255,39.67098085887739
655,46.625,39.0,39.911171408867844
656,44.8095238095238,40.0,41.7542492076467
657,44.666666666666664,40.74358974358974,42.370129945234744
658,46.354166666666664,40.5,41.14396761689281
659,45.166666666666664,40.44444444444444,41.84282212977838
660,44.354166666666664,40.5,42.39935210225764
661,44.93939393939394,41.6060606060606,42.794320011622155
662,46.22222222222222,41.77777777777778,42.10873040377944
663,45.42222222222222,41.577777777777776,42.469801871127224
664,45.42222222222222,41.577777777777776,42.469801871127224
665,47.0,42.266666666666666,41.96475413246658
666,47.77777777777777,40.77777777777778,40.48037126839796
667,47.577777777777776,40.577777777777776,40.4599492936535
668,47.0,42.0,41.78451600825179
669,47.19047619047619,41.0,40.98474410815019
670,46.77777777777777,39.77777777777778,40.37638596893968
671,46.577777777777776,39.577777777777776,40.35501333324217
672,46.22222222222222,40.22222222222222,41.02953993955667
673,46.833333333333336,39.44444444444444,40.105093233424945
674,46.39393939393939,39.060606060606055,40.09514489063724
675,45.0,39.733333333333334,41.44331149523893
676,44.5,40.5,42.3057157101439
677,44.77777777777777,40.77777777777778,42.32318553291353
678,45.733333333333334,39.0,40.45653901341929
679,44.577777777777776,39.577777777777776,41.599838027511865
680,44.5,40.5,42.3057157101439
681,45.0,40.5,41.98721249581666
682,45.060606060606055,40.6060606060606,42.02338138264696
683,45.25641025641025,41.33333333333333,42.40590359961523
684,45.6060606060606,40.93939393939394,41.91351073621893
685,46.42222222222222,39.577777777777776,40.44961704968965
686,45.42222222222222,39.577777777777776,41.066637827364744
687,44.42222222222222,41.42222222222222,42.99850280086159
688,46.42222222222222,41.42222222222222,41.74230822346371
689,46.577777777777776,39.577777777777776,40.35501333324217
690,45.55555555555556,39.833333333333336,41.16613216899701
691,45.0,41.5,42.682937614128676
692,45.833333333333336,41.55555555555556,42.197548480133214
693,47.577777777777776,40.577777777777776,40.4599492936535
694,47.0,41.266666666666666,41.28359159590344
695,46.577777777777776,41.577777777777776,41.7537803620321
696,47.577777777777776,40.577777777777776,40.4599492936535
697,47.577777777777776,40.577777777777776,40.4599492936535
698,47.42222222222222,41.577777777777776,41.24289996828303
699,47.577777777777776,41.577777777777776,41.14990797241419
700,48.0,40.733333333333334,40.31830607559544
701,47.77777777777777,40.22222222222222,40.09270015771185
702,47.393939393939384,40.060606060606055,40.20678544869998
703,47.22222222222222,41.22222222222222,41.11904668072675
704,47.5,40.5,40.451957590874585
705,47.0,40.5,40.7515454706387
706,46.19047619047619,41.0,41.59318503573595
707,47.0,40.733333333333334,40.91438322002513
708,47.666666666666664,40.416666666666664,40.29468145361684
709,47.0,40.5,40.7515454706387
710,46.354166666666664,41.5,41.837477736670756
711,46.64583333333333,41.5,41.65894273425189
712,47.577777777777776,40.577777777777776,40.4599492936535
713,45.577777777777776,39.577777777777776,40.96964082622256
714,45.64583333333333,40.5,41.581557129052314
715,46.64583333333333,39.5,40.25814682794308
716,46.42857142857143,38.8095238095238,39.892164143987216
717,45.0,39.266666666666666,41.107709826952195
718,45.5,40.0,41.31937782696955
719,47.354166666666664,39.5,39.83283355126164
720,46.5,38.64583333333333,39.72973960235671
721,45.666666666666664,38.74358974358974,40.311266008704855
722,44.5,40.5,42.3057157101439
723,45.354166666666664,39.5,41.05336543268438
724,45.0,39.733333333333334,41.44331149523893
725,43.5,40.5,42.954591511112774
726,44.0,40.5,42.62815781021078
727,45.77777777777777,39.77777777777778,40.98842239915543
728,45.0,38.8095238095238,40.775596782916146
729,44.42222222222222,40.42222222222222,42.300783252580786
730,44.5,41.5,43.00212014352333
731,45.42222222222222,40.577777777777776,41.77589311952701
732,45.64583333333333,39.5,40.87154563443583
733,44.577777777777776,42.42222222222222,43.58070145873604
734,46.0,41.5,42.05595365001238
735,46.5,39.64583333333333,40.45086231759171
736,45.266666666666666,40.0,41.465501605139835
737,44.5,40.5,42.3057157101439
738,45.577777777777776,39.577777777777776,40.96964082622256
739,45.354166666666664,39.5,41.05336543268438
740,44.42222222222222,39.42222222222222,41.58725123591929
741,44.5,40.354166666666664,42.20284790203007
742,45.77777777777777,40.22222222222222,41.303857993014034
743,45.5,39.5,40.96228937902288
744,45.0,40.266666666666666,41.822650968754715
745,44.0,40.5,42.62815781021078
746,44.42222222222222,41.42222222222222,42.99850280086159
747,44.5,40.64583333333333,42.40824844179329
748,44.22222222222222,41.77777777777778,43.37187615683377
749,44.77777777777777,42.22222222222222,43.31746602098479
750,45.22222222222222,40.77777777777778,42.04160966604399
751,45.42222222222222,40.577777777777776,41.77589311952701
752,44.42222222222222,41.577777777777776,43.105636373033335
753,46.354166666666664,41.5,41.837477736670756
754,46.5,40.64583333333333,41.15683455569361
755,45.5,40.64583333333333,41.77489376897444
756,45.627450980392155,42.2156862745098,42.775790798929734
757,47.354166666666664,42.5,41.9077319083892
758,47.55555555555556,39.833333333333336,39.95010778248985
759,47.044444444444444,40.288888888888884,40.57676829810996
760,46.5,40.64583333333333,41.15683455569361
761,47.354166666666664,40.5,40.53896018599341
762,46.354166666666664,39.5,40.43547303080248
763,44.22222222222222,40.22222222222222,42.28801653255506
764,44.74358974358974,41.666666666666664,42.96065583999711
765,45.577777777777776,42.42222222222222,42.94633429663399
766,45.77777777777777,42.22222222222222,42.68627750217579
767,45.577777777777776,42.42222222222222,42.94633429663399
768,45.93939393939394,42.6060606060606,42.84409274467024
769,46.5,41.354166666666664,41.64787602487245
770,46.5,40.64583333333333,41.15683455569361
771,45.5,41.64583333333333,42.467650894029234
772,45.5,42.64583333333333,43.145407659124814
773,47.25641025641025,41.33333333333333,41.17491859993274
774,47.0,40.5,40.7515454706387
775,45.5,40.0,41.31937782696955
776,46.044444444444444,40.288888888888884,41.18592516570964
777,46.577777777777776,39.42222222222222,40.2437098912248
778,45.666666666666664,39.74358974358974,41.03297241615157
779,45.8095238095238,40.57142857142857,41.5298634883452
780,45.8095238095238,40.57142857142857,41.5298634883452
781,46.5,40.0,40.702613336058306
782,46.5,39.64583333333333,40.45086231759171
783,46.5,40.64583333333333,41.15683455569361
784,47.577777777777776,40.577777777777776,40.4599492936535
785,47.22222222222222,39.77777777777778,40.10920947754776
786,45.42222222222222,39.42222222222222,40.9549111091279
787,45.22222222222222,40.77777777777778,42.04160966604399
788,46.77777777777777,39.77777777777778,40.37638596893968
789,46.666666666666664,39.74358974358974,40.41932136549749
790,45.577777777777776,39.577777777777776,40.96964082622256
791,45.0,39.733333333333334,41.44331149523893
792,45.577777777777776,40.577777777777776,41.67858999010227
793,45.5,39.5,40.96228937902288
794,45.22222222222222,40.22222222222222,41.65101022473526
795,45.22222222222222,40.77777777777778,42.04160966604399
796,46.5,40.64583333333333,41.15683455569361
797,45.5,40.64583333333333,41.77489376897444
798,44.577777777777776,40.577777777777776,42.31063018699243
799,45.577777777777776,40.577777777777776,41.67858999010227
800,46.577777777777776,39.42222222222222,40.2437098912248
801,46.0,39.266666666666666,40.48483996895907
802,45.42222222222222,39.42222222222222,40.9549111091279
803,47.19047619047619,41.0,40.98474410815019
804,47.354166666666664,39.5,39.83283355126164
805,45.57142857142857,39.19047619047619,40.694842710949985
806,44.93939393939394,39.6060606060606,41.39042548531571
807,45.666666666666664,39.256410256410255,40.683323368570605
808,46.666666666666664,39.256410256410255,40.07084171572478
809,45.666666666666664,40.25641025641025,41.39705454905877
810,45.0,42.0,43.025065989118026
811,45.0,41.733333333333334,42.84306931334152
812,45.0,41.0,42.33699923393286
813,44.0,41.266666666666666,43.16393839185114
814,44.5,41.5,43.00212014352333
815,46.5,40.64583333333333,41.15683455569361
816,46.583333333333336,39.333333333333336,40.176574629736265
817,45.5,38.86666666666666,40.5043651364617
818,45.0,40.733333333333334,42.150927641979834
819,45.666666666666664,38.74358974358974,40.311266008704855
820,45.77777777777777,39.22222222222222,40.58984007108409
821,44.5,40.5,42.3057157101439
822,44.266666666666666,41.0,42.806004033093906
823,46.22222222222222,38.77777777777778,39.9947099744804
824,45.64583333333333,39.5,40.87154563443583
825,44.577777777777776,41.42222222222222,42.898616960448024
826,45.22222222222222,41.77777777777778,42.732768831719625
827,46.5,40.64583333333333,41.15683455569361
828,47.0,39.625,40.13373911241184
829,46.0,41.0,41.710757321508176
830,46.64583333333333,41.5,41.65894273425189
831,47.5,40.354166666666664,40.34994431335274
832,46.577777777777776,39.577777777777776,40.35501333324217
833,45.577777777777776,40.577777777777776,41.67858999010227
834,46.0,40.5,41.36181342213534
835,46.354166666666664,39.5,40.43547303080248
836,45.86666666666666,39.5,40.73476324846704
837,45.5,40.0,41.31937782696955
838,46.577777777777776,39.577777777777776,40.35501333324217
839,46.0,39.5,40.652543092440325
840,44.666666666666664,39.74358974358974,41.66210764081939
841,44.733333333333334,40.0,41.802693282281695
842,46.42222222222222,39.42222222222222,40.33825337657665
843,46.42222222222222,38.577777777777776,39.727246562668846
844,45.577777777777776,39.42222222222222,40.857967753199304
845,46.577777777777776,40.577777777777776,41.06183297771413
846,47.64583333333333,40.5,40.36526378764158
847,47.577777777777776,39.577777777777776,39.755521920555346
848,46.42857142857143,40.8095238095238,41.31464218700404
849,47.5,40.354166666666664,40.34994431335274
850,47.57142857142857,40.19047619047619,40.19262304536357
851,46.577777777777776,39.577777777777776,40.35501333324217
852,45.42222222222222,40.42222222222222,41.66657987590725
853,46.577777777777776,39.577777777777776,40.35501333324217
854,47.0,39.5,40.04455105994776
855,46.42222222222222,39.577777777777776,40.44961704968965
856,45.0,39.733333333333334,41.44331149523893
857,45.577777777777776,40.577777777777776,41.67858999010227
858,46.5,39.354166666666664,40.242111475186114
859,45.577777777777776,39.577777777777776,40.96964082622256
860,45.577777777777776,41.42222222222222,42.26534516311302
861,46.577777777777776,40.577777777777776,41.06183297771413
862,46.0,39.5,40.652543092440325
863,44.166666666666664,41.44444444444444,43.17874914555617
864,45.42222222222222,42.42222222222222,43.044036117214944
865,47.33333333333333,41.74358974358974,41.409290855346484
866,47.5,41.5,41.14319901441016
867,47.5,42.354166666666664,41.72232404780973
868,47.5,42.354166666666664,41.72232404780973
869,48.0,41.0,40.50284838533223
870,48.0,40.266666666666666,39.9929135728941
871,47.5,40.354166666666664,40.34994431335274
872,47.288888888888884,40.044444444444444,40.25807679433974
873,47.5,40.0,40.10090754621224
874,46.5,39.64583333333333,40.45086231759171
875,46.19047619047619,40.57142857142857,41.294471397502804
876,46.354166666666664,40.5,41.14396761689281
877,47.354166666666664,39.5,39.83283355126164
878,45.577777777777776,39.577777777777776,40.96964082622256
879,45.22222222222222,40.77777777777778,42.04160966604399
880,46.375,41.0,41.47980291661832
881,47.0,39.5,40.04455105994776
882,45.5,39.5,40.96228937902288
883,45.583333333333336,39.666666666666664,41.02982651589018
884,46.5,39.5,40.34664841273162
885,46.0,39.0,40.292147755627774
886,45.0,40.0,41.6335393365702
887,44.266666666666666,41.0,42.806004033093906
888,47.42222222222222,39.42222222222222,39.73683945284593
889,46.57142857142857,39.19047619047619,40.08105704071847
890,45.22222222222222,39.22222222222222,40.935814219404605
891,45.42222222222222,39.577777777777776,41.066637827364744
892,45.64583333333333,39.5,40.87154563443583
893,44.5,39.5,41.59355624500528
894,44.5,40.5,42.3057157101439
895,45.64583333333333,40.5,41.581557129052314
896,46.42222222222222,39.42222222222222,40.33825337657665
897,46.5,39.354166666666664,40.242111475186114
898,45.577777777777776,40.42222222222222,41.56932004741695
899,46.64583333333333,39.5,40.25814682794308
900,47.19047619047619,39.0,39.57161890577964
901,46.22222222222222,38.77777777777778,39.9947099744804
902,45.22222222222222,39.77777777777778,41.33508079765051
903,45.64583333333333,40.5,41.581557129052314
904,46.42222222222222,39.577777777777776,40.44961704968965
905,44.577777777777776,40.42222222222222,42.20110148642365
906,44.5,40.5,42.3057157101439
907,44.266666666666666,41.0,42.806004033093906
908,44.5,39.5,41.59355624500528
909,44.42222222222222,39.577777777777776,41.69929642925957
910,44.733333333333334,41.0,42.50658018325656
911,46.577777777777776,40.42222222222222,40.952866773734556
912,47.060606060606055,39.39393939393939,39.93234748689766
913,44.583333333333336,40.333333333333336,42.134790418767736
914,45.5,40.5,41.67259575827343
915,47.5,40.354166666666664,40.34994431335274
916,47.19047619047619,39.57142857142857,39.9814114633659
917,46.0,39.5,40.652543092440325
918,45.71111111111111,39.95555555555555,41.15633227898443
919,47.0,40.0,40.39990433373672
920,46.42222222222222,39.42222222222222,40.33825337657665
921,45.5,40.5,41.67259575827343
922,45.5,40.5,41.67259575827343
923,47.25641025641025,39.33333333333333,39.77191808595553
924,46.060606060606055,39.39393939393939,40.539151741483444
925,45.42222222222222,40.42222222222222,41.66657987590725
926,45.5,41.354166666666664,42.26715942373687
927,46.577777777777776,40.42222222222222,40.952866773734556
928,44.577777777777776,39.577777777777776,41.599838027511865
929,44.577777777777776,39.577777777777776,41.599838027511865
930,46.5,39.5,40.34664841273162
931,46.42222222222222,39.42222222222222,40.33825337657665
932,45.42222222222222,39.42222222222222,40.9549111091279
933,45.375,40.0,41.39755324894477
934,46.5,39.0,39.98688624496419
935,46.42857142857143,39.19047619047619,40.16779748654184
936,44.577777777777776,39.42222222222222,41.48783928717278
937,44.77777777777777,39.22222222222222,41.21610731191508
938,46.8095238095238,39.0,39.799837500819
939,45.77777777777777,39.22222222222222,40.58984007108409
940,44.77777777777777,40.22222222222222,41.93218089136293
941,45.5,41.64583333333333,42.467650894029234
942,47.577777777777776,40.577777777777776,40.4599492936535
943,46.5,40.354166666666664,40.95247556539569
944,45.354166666666664,41.5,42.45915808930505
945,45.64583333333333,42.5,42.95604058199099
946,47.5,40.354166666666664,40.34994431335274
947,47.42222222222222,39.577777777777776,39.84779930665644
948,46.577777777777776,41.577777777777776,41.7537803620321
949,47.5,41.64583333333333,41.24280675731042
950,47.5,40.354166666666664,40.34994431335274
951,46.42222222222222,39.42222222222222,40.33825337657665
952,45.25641025641025,39.666666666666664,41.234151991859854
953,44.64583333333333,39.5,41.50050627535657
954,45.5,39.5,40.96228937902288
955,44.733333333333334,40.0,41.802693282281695
956,44.266666666666666,41.0,42.806004033093906
957,45.5,41.354166666666664,42.26715942373687
958,44.42222222222222,40.42222222222222,42.300783252580786
959,43.5,41.354166666666664,43.55138527819033
960,44.44444444444444,42.166666666666664,43.49353072030855
961,45.44444444444444,41.833333333333336,42.6307430292851
962,46.577777777777776,42.42222222222222,42.32670791092963
963,45.42222222222222,42.577777777777776,43.14865978286732
964,46.25641025641025,42.666666666666664,42.688276819850756
965,47.8095238095238,42.0,41.29885489602889
966,47.5,41.5,41.14319901441016
967,45.5,41.64583333333333,42.467650894029234
968,47.19047619047619,42.42857142857143,41.95845116097898
969,47.577777777777776,40.577777777777776,40.4599492936535
970,46.577777777777776,39.577777777777776,40.35501333324217
971,45.577777777777776,40.577777777777776,41.67858999010227
972,46.42222222222222,41.577777777777776,41.84901890931366
973,47.5,39.5,39.746197248737744
974,46.577777777777776,39.577777777777776,40.35501333324217
975,44.64583333333333,40.5,42.21241439486429
976,44.577777777777776,40.577777777777776,42.31063018699243
977,45.577777777777776,39.577777777777776,40.96964082622256
978,44.74358974358974,40.33333333333333,42.03253138685705
979,44.77777777777777,40.22222222222222,41.93218089136293
980,45.42222222222222,40.42222222222222,41.66657987590725
981,44.77777777777777,39.77777777777778,41.615885422627855
982,44.42222222222222,39.577777777777776,41.69929642925957
983,44.42222222222222,40.577777777777776,42.410347914459095
984,44.5,39.64583333333333,41.69840622133304
985,44.577777777777776,39.42222222222222,41.48783928717278
986,44.19047619047619,40.0,42.15052543932277
987,44.22222222222222,40.22222222222222,42.28801653255506
988,45.77777777777777,39.22222222222222,40.58984007108409
989,45.77777777777777,39.22222222222222,40.58984007108409
990,44.5,39.5,41.59355624500528
991,44.5,40.5,42.3057157101439
992,44.5,40.5,42.3057157101439
993,44.266666666666666,40.0,42.101423200718294
994,44.22222222222222,40.77777777777778,42.67947986427918
995,45.354166666666664,40.5,41.7639605755621
996,45.64583333333333,39.5,40.87154563443583
997,46.03921568627451,39.09803921568627,40.33902706351041
998,44.5,40.64583333333333,42.40824844179329
999,45.431372549019606,40.56862745098039,41.76373938671456
1000,45.5,40.0,41.31937782696955
1001,44.74358974358974,40.666666666666664,42.267151190744784
1002,44.64583333333333,42.5,43.589463780350115
1003,47.577777777777776,41.42222222222222,41.043521447020176
1004,47.733333333333334,41.0,40.66055249742419
1005,46.5,40.5,41.05481377096244
1006,45.42222222222222,40.577777777777776,41.77589311952701
1007,46.166666666666664,41.55555555555556,41.99102154909606
1008,47.5,39.64583333333333,39.85003428796284
1009,46.5,40.354166666666664,40.95247556539569
1010,46.375,40.0,40.778876744775125
1011,47.5,39.64583333333333,39.85003428796284
1012,47.5,39.64583333333333,39.85003428796284
1013,45.22222222222222,40.22222222222222,41.65101022473526
1014,45.5,39.5,40.96228937902288
1015,46.77777777777777,39.22222222222222,39.97915367321128
1016,46.5,39.0,39.98688624496419
1017,45.577777777777776,39.42222222222222,40.857967753199304
1018,47.22222222222222,39.77777777777778,40.10920947754776
1019,47.22222222222222,38.77777777777778,39.39203481226045
1020,47.22222222222222,38.77777777777778,39.39203481226045
1021,46.5,39.354166666666664,40.242111475186114
1022,46.5,39.64583333333333,40.45086231759171
1023,47.22222222222222,39.22222222222222,39.71262321167161
1024,46.22222222222222,39.77777777777778,40.71452726342318
1025,45.25641025641025,41.33333333333333,42.40590359961523
1026,45.33333333333333,40.74358974358974,41.947798251407285
1027,47.354166666666664,39.5,39.83283355126164
1028,45.5,39.5,40.96228937902288
1029,45.42222222222222,40.42222222222222,41.66657987590725
1030,46.577777777777776,39.577777777777776,40.35501333324217
1031,46.5,39.354166666666664,40.242111475186114
1032,45.5,39.354166666666664,40.8574043419325
1033,45.5,41.354166666666664,42.26715942373687
1034,46.5,39.64583333333333,40.45086231759171
1035,45.57142857142857,39.19047619047619,40.694842710949985
1036,44.5,40.0,41.951625059701705
1037,44.0,40.733333333333334,42.79220808274036
1038,45.733333333333334,39.0,40.45653901341929
1039,44.6060606060606,39.93939393939394,41.84064321930561
1040,44.6060606060606,39.93939393939394,41.84064321930561
1041,45.5,39.5,40.96228937902288
1042,46.77777777777777,38.77777777777778,39.658005608512745
1043,45.733333333333334,39.0,40.45653901341929
1044,44.5,39.5,41.59355624500528
1045,45.577777777777776,39.42222222222222,40.857967753199304
1046,47.0,39.5,40.04455105994776
1047,47.25641025641025,39.666666666666664,40.00983868994884
1048,45.25641025641025,41.666666666666664,42.63514643964505
1049,45.577777777777776,40.577777777777776,41.67858999010227
1050,46.42222222222222,39.42222222222222,40.33825337657665
1051,45.5,39.354166666666664,40.8574043419325
1052,44.577777777777776,39.577777777777776,41.599838027511865
1053,47.5,39.64583333333333,39.85003428796284
1054,46.577777777777776,39.42222222222222,40.2437098912248
1055,45.5,39.5,40.96228937902288
1056,45.22222222222222,39.77777777777778,41.33508079765051
1057,46.5,39.354166666666664,40.242111475186114
1058,47.42222222222222,39.42222222222222,39.73683945284593
1059,45.64583333333333,40.5,41.581557129052314
1060,45.42222222222222,40.42222222222222,41.66657987590725
1061,46.0,39.266666666666666,40.48483996895907
1062,46.0,39.0,40.292147755627774
1063,44.93939393939394,39.6060606060606,41.39042548531571
1064,46.39393939393939,39.060606060606055,40.09514489063724
1065,46.39393939393939,39.060606060606055,40.09514489063724
1066,45.733333333333334,39.0,40.45653901341929
1067,44.39393939393939,40.060606060606055,42.062749301645006
1068,45.577777777777776,39.42222222222222,40.857967753199304
1069,46.42857142857143,38.8095238095238,39.892164143987216
1070,46.266666666666666,39.0,40.128861663334376
1071,44.86666666666666,39.5,41.36024950907587
1072,45.060606060606055,40.39393939393939,41.87418639036535
1073,46.577777777777776,38.577777777777776,39.63305891650699
1074,46.42222222222222,39.42222222222222,40.33825337657665
