Frames,X Position (px),Y Position (px),Angle (deg)
141,748.5667400906727,794.4382480799039,46.7028266027642
142,780.498201878426,818.795642610244,46.371769451308545
143,780.5110171170226,818.8148704862447,46.371971578651866
144,780.5054153724449,818.7867588036157,46.37119451657346
145,780.5231609215473,818.8335487025461,46.37217910507875
146,780.5064767291644,818.8098530079257,46.37196269267334
147,807.5923024356908,819.6947210426124,45.42611089121083
148,807.6007935054629,819.6658975767564,45.42480244927243
149,807.6285878230719,819.68143915809,45.42435975547924
150,807.6316065653791,819.7144548172554,45.42540643588403
151,807.617513772338,819.6929287747199,45.425154044930196
152,824.2760234363111,799.9840587429615,44.143164748867456
153,824.2316542760329,799.9967632630354,44.145160911511354
154,824.2483816315176,799.9741946088099,44.14377194782474
155,824.2484951947395,799.9741148204349,44.14376514651446
156,824.2484951947395,799.9741148204349,44.14376514651446
157,815.3580438124068,804.4371501988807,44.61370941579245
158,815.3393035175997,804.4754917484781,44.61573308692432
159,815.3561892706025,804.4263863005028,44.6133912746097
160,815.3489072479052,804.4461944102654,44.61435245933613
161,815.3700420902067,804.4256973022406,44.61288006341677
162,817.946044519742,806.4336792319639,44.5939379874946
163,817.9120193891476,806.4434914584216,44.595478129562366
164,817.9347974483911,806.4539227455688,44.595050923214515
165,817.944927024482,806.4472457627119,44.594459010335775
166,817.922385390191,806.4512496469923,44.59539066334858
167,835.7618598450548,793.1124735888923,43.5001472574631
168,835.7640659976357,793.1586055987324,43.501735737341676
169,835.7754366126397,793.1053901243874,43.499427009446016
170,835.7880798030051,793.133951454847,43.50002447155598
171,835.7925244451147,793.1200889827313,43.49937230557446
172,821.4681579492427,779.0709821265397,43.48262923127851
173,821.4475197218879,779.0917356476922,43.484110035979484
174,821.4426811620639,779.0510743861953,43.48278544944424
175,821.4435367202791,779.0454064699661,43.48254751999689
176,821.4512543626038,779.0477545510927,43.482364970488455
177,802.3572792194018,799.865245468901,44.910884475177305
178,802.3668197879858,799.8840989399293,44.91121907886422
179,802.3612210288298,799.858712549463,44.910509753085314
180,802.3800791463501,799.8789131510141,44.91055994088305
181,802.3779057443652,799.7963447090134,44.907680189071954
182,806.3339950258971,801.1884568873069,44.816601869892665
183,806.2813975771679,801.2021878493372,44.81896156525819
184,806.3456494469152,801.2133880716159,44.81707924235398
185,806.2966814916182,801.2311780134564,44.81945506693658
186,806.3323294547113,801.2363221537759,44.818372464283506
187,829.3490405692114,755.5299082181665,42.33325364916828
188,829.3028203685469,755.5331856332348,42.334967086300715
189,829.2815400843882,755.5134200656352,42.334952805840494
190,829.2951684365989,755.542783130553,42.3355926144923
191,829.2967442514591,755.5348311182992,42.33523819906576
192,814.738995998545,747.1920455923365,42.52374136583944
193,814.7568406376917,747.2165120931079,42.52405080742085
194,814.7115060759155,747.197870097772,42.52492685860095
195,814.7220141338472,747.2218262482272,42.52547379100227
196,814.7107983952097,747.1996291043962,42.52501883960226
197,818.2222876881664,765.0166013932693,43.07526552708529
198,818.2128702002518,764.977293999376,43.07412583815996
199,818.2159412750707,764.951413213109,43.073051510510204
200,818.2186159945444,764.965775512327,43.07349472909064
201,818.2178531386894,764.9609903256007,43.073342578001146
202,819.3691872498965,755.2568649096178,42.668438412171824
203,819.4119231831997,755.2827438518927,42.66792756240744
204,819.3866377231066,755.2554613741299,42.66777725009747
205,819.4139013452915,755.2669196274577,42.66726040079198
206,819.3862711279752,755.262952742325,42.668073240382796
207,815.9166783806579,740.8417908349733,42.23904231769134
208,815.8945378790538,740.8248188851046,42.23916284575728
209,815.9029583304055,740.8149813786804,42.238489902715315
210,815.8830834416002,740.8265271486591,42.23962892614217
211,754.9346255265231,763.7409791902103,45.33223766881021
212,754.7922602496767,763.7428970283661,45.33771214978944
213,754.823708831694,763.6980933776574,45.33483812417572
214,754.8126092769721,763.7166740946437,45.33595630551691
215,754.8159635354193,763.7148862766601,45.33576194963827
216,754.8115290970817,763.7250322919881,45.33631080177531
217,745.169756886153,794.2947833115711,46.82771465344728
218,745.2160387914957,794.3032823573294,46.826244938759814
219,745.1911082938713,794.2428750761276,46.825027046525385
220,745.206038017145,794.2488632128214,46.8246698126057
221,780.953087797619,804.3864459325396,45.846843671573424
222,780.9464865937445,804.4116997792494,45.84798471791846
223,780.9494047619048,804.4191468253968,45.84814281395846
224,780.9488419382036,804.4165922729752,45.84807251530615
225,780.9671106481137,804.3736761167745,45.84587490022887
226,780.9642246188174,804.4089128548407,45.84723510758352
227,817.9165022761761,790.0090035407183,44.00566204129518
228,817.9274504596784,790.0042743149081,44.0051074181019
229,817.9372392870687,790.0103147516116,44.00498368461468
230,817.9407022731004,790.0356190692796,44.005779503072965
231,812.1304687222794,798.8374670309524,44.52723105675375
232,812.1442816081757,798.8271648746792,44.526374470367514
233,812.1722105861053,798.8355047510856,44.52568849043298
234,812.1470076980382,798.8377972495181,44.52665957078958
235,812.1345682955392,798.860759194199,44.52792164163741
236,812.1537669896022,798.8421282988513,44.52657647357803
237,790.170368810752,821.1516416932776,46.101503904182245
238,790.1837701294601,821.155398846905,46.10114937839375
239,790.1886391002934,821.1609558213212,46.101166710105595
240,790.1995744034047,821.1575759701615,46.10065272541244
241,790.2528707406627,821.1988002525784,46.100159113652914
242,829.9922986900223,789.5865831099702,43.570865018133446
243,829.9944849469271,789.5719789974692,43.57026043777451
244,829.9930186044757,789.5625243719888,43.569968371495484
245,829.9782009142771,789.5334290427795,43.56942480658764
246,829.2074729223605,778.5390727806457,43.1949114165203
247,829.2327060727924,778.5369274350608,43.19396260705594
248,829.2077006782062,778.5355046057293,43.19477252570823
249,829.2230817848564,778.5246618632284,43.19384399901151
250,829.2327917805445,778.5586218240712,43.19475634600526
251,829.2343730237028,778.5634565277883,43.19487937096588
252,827.7290332136113,790.2331000604781,43.67241995884394
253,827.7389421475367,790.2582571467348,43.67298839141675
254,827.7239708547546,790.2118331668947,43.67182482118853
255,827.7634861932938,790.2343441814595,43.671273893378185
256,827.7356559903345,790.1893507902457,43.67060663308906
257,811.4996744337471,812.012115715548,45.018084698798354
258,811.5287135848969,811.9959545232615,45.01648939099652
259,811.5179127725855,812.0134026131027,45.01748625080575
260,811.5095434044729,812.0025224345561,45.01739784849059
261,835.7025109575811,777.7763910556422,42.943885499934304
262,835.6736806947227,777.795739627403,42.94558210147488
263,835.6805287390465,777.8090004455667,42.945835111706636
264,835.6830028959679,777.8106111234871,42.94580968464502
265,835.6832528778314,777.8131823245451,42.9458955946417
266,835.6771606771607,777.8103653103653,42.94600041634288
267,829.8166148700091,756.6860623307247,42.360793538571635
268,829.8022776653929,756.6648685097775,42.36048740981415
269,829.812963379016,756.670673256946,42.360338905014416
270,829.8054535920294,756.6725597423028,42.360668189368056
271,829.8254515045993,756.6698119094868,42.359877133355525
272,802.9185122849965,756.2105471190503,43.28406179817192
273,802.9554137693895,756.2870787804692,43.2856414984662
274,802.9614968221823,756.2638543935399,43.28454668713165
275,802.9674511002445,756.276207212714,43.28480172560429
276,802.9725076721294,756.2549693751512,43.28381858124989
277,824.7370361922141,772.237859894566,43.11712860671207
278,824.7724507642005,772.2331254910906,43.11572588370288
279,824.7273660205245,772.2610287596603,43.11832141833762
280,824.7394653490434,772.2430888128721,43.11723796929978
281,824.7392411800487,772.2542832522303,43.11766011977628
282,835.1011227431346,757.684557224498,42.21735664189777
283,835.115786287271,757.628336108168,42.2147402337107
284,835.137344744017,757.6418761991315,42.21451375599084
285,835.101914925825,757.6261227167221,42.21513053625467
286,835.1140736252083,757.6319370802403,42.214934226429875
287,819.9699638034248,756.7225277275047,42.70286893916063
288,819.9974820436058,756.7515809749248,42.703006957997076
289,820.001586694926,756.7153793590678,42.7014979272794
290,819.9900846741031,756.70891105165,42.701654384616724
291,819.9727387531425,756.6914717365865,42.70160034315585
292,819.3374960083937,756.5539893253045,42.71854306256332
293,819.3412113946451,756.5258891362676,42.71735287212183
294,819.3405891345517,756.5456225614347,42.71811943967193
295,819.3322151479883,756.5357020606558,42.71803683759386
296,819.3414898471366,756.5358658453114,42.71771976106453
297,829.7920601794535,768.0985108414984,42.788944236320525
298,829.7926166825739,768.1288840185231,42.790054520790186
299,829.772646913231,768.1064752610612,42.78990864161881
300,829.7734988330151,768.1093547398448,42.78998639223018
301,829.7930237766853,768.080984545744,42.78825932614895
302,829.6089348283111,767.3800163513197,42.76851839858696
303,829.6357992274387,767.3868407846982,42.76784754761671
304,829.604590049054,767.3746904928754,42.768469753931186
305,829.612978606564,767.3968359680792,42.76900518415433
306,829.6156245618954,767.3947731202392,42.768837316699376
307,819.2499006036072,752.3157552318647,42.5612042328716
308,819.2763352713878,752.3078256473223,42.55998235485163
309,819.2646623062191,752.3019188378564,42.56016493349928
310,819.2772620552646,752.3095177894166,42.560014268340794
311,819.273512302634,752.3030313979116,42.559898804977784
312,774.7185250048647,802.4536996497374,46.00746427592219
313,774.7102004573541,802.4552620055466,46.00782765815327
314,774.7203658492148,802.4555745848971,46.007463140926504
315,774.7283167450508,802.4597810103661,46.00731939043667
316,774.725864645213,802.4519965499228,46.00713227267662
317,774.9580225868315,801.3215072093188,45.95819018872658
318,774.9325399644761,801.2856838365897,45.95785166715724
319,774.9462991902259,801.3256854666856,45.95877262059941
320,774.9418662497335,801.2960343969867,45.95787693380899
321,774.9489629208695,801.3312615428327,45.95887344008022
322,796.6890430157761,773.3415028569375,44.148031277146124
323,796.6998226567929,773.3563040717041,44.14819188232591
324,796.7109450770502,773.3532095262043,44.14767753722886
325,796.7131292810269,773.3608157302293,44.147880669285335
326,796.7052548399841,773.3524657878668,44.14785451657477
327,790.5581463990555,756.2385625737899,43.72895725730584
328,790.6339567885293,756.2353758561749,43.726092315052895
329,790.6043835683871,756.202761574245,43.72592852676116
330,790.6250307775643,756.2365194267986,43.72645870117225
331,770.4523361034164,781.5649492151431,45.410237022693494
332,770.4711583400979,781.5294689198828,45.408236821405644
333,770.4585653012817,781.5113372414556,45.40804043742009
334,770.4758075423905,781.5177985170976,45.407636219137494
335,770.4678444534601,781.5120421937816,45.4077212874406
336,770.4758075423905,781.5177985170976,45.407636219137494
337,798.0785750197515,771.1246019775431,44.01593556387814
338,798.044544149318,771.067970806413,44.01505371552602
339,798.055695202528,771.1320621468926,44.01703337391183
340,798.0387018022546,771.0872286445991,44.0159783838655
341,796.7961560299109,749.2451225552373,43.23832974982885
342,796.8140330516568,749.2163952659001,43.236591875365484
343,796.8194036525375,749.2211344380385,43.23658002086179
344,796.8136838924146,749.2076397703232,43.23627025205228
345,796.8065151460229,749.2322712388684,43.23746755279646
346,772.3940144242978,752.7636497536695,44.26258447295883
347,772.3757677275264,752.6946347901121,44.260635274216284
348,772.3977483309217,752.732097073084,44.26124560416417
349,772.3857505392716,752.7146047455906,44.261024933502775
350,772.40253871541,752.7326859609037,44.26109039531723
351,772.3822014110958,752.6906375310897,44.26024463830926
352,755.8174563591023,774.615422981009,45.70371592702012
353,755.8765782707142,774.6816850238579,45.70392553148649
354,755.8720310041825,774.665362035225,45.703494370654305
355,755.8754842916875,774.6521538992673,45.702875222298836
356,778.4131731393369,763.1295146415843,44.431958360077154
357,778.4285207086103,763.0990928122819,44.43025180804083
358,778.4148820237789,763.0966462182713,44.43066181616565
359,778.4326928964157,763.1055802505418,44.430341792097465
360,778.4128920073962,763.1168583079241,44.43149367516389
361,778.46500907263,763.0585675052719,44.42738813487886
362,779.3906030685832,741.0928319055224,43.55714522419845
363,779.3929107367605,741.0794849452996,43.55654521556043
364,779.4155541043873,741.0812412325255,43.555781796084105
365,779.4162010497545,741.0731925598045,43.55544730454324
366,779.4137764233541,741.0690151405214,43.55537502699446
367,764.4674562930447,768.624713035142,45.15536748971382
368,764.469733076118,768.5786713066283,45.153566093854614
369,764.4688729198184,768.5973398890569,45.154294158608586
370,764.4691941932473,768.5747600489361,45.153440501845765
371,764.4734851350329,768.5987467534104,45.154173759552435
372,779.2544301298187,786.3730934399526,45.260513146712945
373,779.2524837399878,786.3865625038567,45.261075358274326
374,779.2547772271124,786.3718840150899,45.26045632878527
375,779.2476737010983,786.3867456497594,45.261258856042545
376,801.2323213132196,771.1034312421629,43.902240182903405
377,801.191223801921,771.1113687625129,43.90400325192388
378,801.1952782632925,771.1225143754591,43.90427215406142
379,801.1860927487779,771.08651824836,43.90326401630337
380,801.2296265339463,771.114192723174,43.90273597599344
381,801.1812332168009,771.0967218928914,43.903816463190175
382,801.5219219453774,763.977648467807,43.62617902264155
383,801.5047328880381,764.0131635482988,43.62812288950558
384,801.5301527810311,764.0073657635146,43.62699822384876
385,801.5056659250874,763.9984778111706,43.6275395397389
386,801.5273396835311,763.983786175307,43.62621549413157
387,767.3227493509236,787.032758170909,45.72650033486972
388,767.3013567695725,787.0656537444606,45.72849576108471
389,767.3292991733075,787.0697723492465,45.727602723661974
390,767.3286299329859,787.0575825266815,45.72718415389539
391,767.3311736669646,787.0685756131465,45.72748921797176
392,789.6851858913251,816.177248172863,45.94512808210105
393,789.6659818133394,816.1580616114345,45.94515129811986
394,789.671045117076,816.182993844787,45.94584236382814
395,789.6568623720559,816.1672818132237,45.94580541882397
396,789.6955031793779,816.1845308355227,45.94500948350505
397,820.3480091012515,781.6371128807988,43.61575529427997
398,820.3932337100812,781.6442261498394,43.61443826939351
399,820.389696969697,781.6065404040403,43.6131819974912
400,820.3770448348985,781.612226093103,43.613831444629675
401,818.2621509623949,768.5717310199707,43.20641508949698
402,818.2679700606529,768.552380952381,43.20549190582769
403,818.280172858617,768.5572368421052,43.20524617047362
404,818.2855631258386,768.559383710127,43.20513769589483
405,818.2854303781132,768.562950058072,43.2052750079903
406,818.2811234099646,768.5519777072528,43.205017307360315
407,798.8463620855892,794.2617864471309,44.83511721406337
408,798.8803244684791,794.2675630293601,44.83410766451559
409,798.8270342374389,794.2947853366927,44.83700051686603
410,798.8520260760056,794.269192779712,44.83518122870599
411,817.7542225358739,815.799553046342,44.93144133954056
412,817.7434728846493,815.837331449096,44.93314453159811
413,817.7504468275245,815.7945651662668,44.93139845547969
414,817.7554081236545,815.7785815953229,44.93066335789443
415,817.7285566452643,815.7916931254263,44.93206447658688
416,817.7585148060565,815.782044494641,44.93067613089121
417,836.5116240352942,793.1146112042619,43.47457158681782
418,836.5505483003876,793.1398106520136,43.474149392022845
419,836.5003862839484,793.1052475188684,43.474618155636804
420,836.5497353553375,793.1433363068688,43.474304356452336
421,836.4830148240758,793.1187235815919,43.475698322715694
422,802.5500476295157,786.2338975599033,44.4116168674337
423,802.50032971864,786.260953985932,44.41437691145031
424,802.4835225192237,786.2398388868546,44.4142075897738
425,802.4992303745511,786.2165579418016,44.41279884466575
426,777.981847013159,806.428216415791,46.02857325656484
427,777.9814315450845,806.4015043996594,46.02764021222578
428,778.0171015931546,806.4037016026095,46.026405601960974
429,777.9949484194585,806.417908858603,46.02772519728286
430,778.0161099685602,806.4084462094887,46.026610537634184
431,777.9904383224462,806.4311985231468,46.028362970616776
432,778.1813156633826,823.1555236125232,46.608752782546844
433,778.2340271196751,823.1302750576205,46.60593804323536
434,778.1772261374658,823.1295069130348,46.607999062664476
435,778.2015528349762,823.161562657125,46.60821879901649
436,778.1780925997357,823.1327512244158,46.60807995063438
437,809.6060716101388,802.3402813082528,44.74174308030962
438,809.563412303934,802.3439756194899,44.743384458842456
439,809.575976390048,802.3139809136761,44.74186893177308
440,809.5592018489612,802.3505281881875,44.74376739870731
441,809.5785926060386,802.350553639499,44.74308216198768
442,788.4031459879816,811.1969011429244,45.8163900645343
443,788.3946456358749,811.1785731126514,45.81605180508647
444,788.3915050458661,811.1905771246217,45.816589641578496
445,788.4189092023527,811.1568890932022,45.81440500936335
446,788.4084809067665,811.1778893169794,45.81552514178484
447,779.9014203038896,821.8151183970856,46.498973147498326
448,779.8821972051476,821.8067891428966,46.49938835012021
449,779.8739942677579,821.8401072781057,46.500849104935654
450,779.8664202563128,821.8324179303833,46.500859277742315
451,779.8709031255396,821.842260979681,46.50103747046649
452,801.4129141311697,818.2386747802569,45.59519615260425
453,801.3859601724583,818.2388414215437,45.59616530948646
454,801.3822552496762,818.2456792208523,45.59653707417012
455,801.3858280129265,818.2488711729667,45.59652111278217
456,801.7443801303787,796.1440558961538,44.79918896623543
457,801.7083661428554,796.110890478962,44.79928241684258
458,801.7273951805303,796.1219478784973,44.79900035221453
459,801.7318153284255,796.117890772128,44.79869642379612
460,801.7211434181535,796.1246618034864,44.799321396106706
461,801.7229432781982,796.1164686140886,44.79896226394943
462,768.2371829895733,815.3804466602924,46.70515438429957
463,768.2282503611196,815.3798182459253,46.705464857891556
464,768.2451937296657,815.3939321548017,46.70532915252233
465,768.2361068432972,815.3860266083967,46.70539014335216
466,769.3055271354841,824.1150330809631,46.97004845423314
467,769.3141637140002,824.1143022621968,46.969702256938476
468,769.3333787775505,824.1437286980232,46.9700089092648
469,769.3267129976607,824.1091163044218,46.96905620232682
470,769.3284834855299,824.1147608014174,46.96918618077397
471,791.1968603493224,823.855560404149,46.15844579800754
472,791.1777315110199,823.8649047986836,46.15946252678405
473,791.2089720796573,823.8424071651403,46.157550607486954
474,791.2107341409666,823.8354307191516,46.157244460797095
475,791.2286724159144,823.8545015267944,46.15725811084747
476,791.2148476404694,823.8477859468895,46.157524926963184
477,830.8187265655115,779.1441753980213,43.16162372547419
478,830.8190866715732,779.1616724494445,43.16225334179506
479,830.8127342135678,779.1837985500648,43.16328377392404
480,830.80318049669,779.1829836421591,43.1635826283048
481,830.8307780467552,779.1284543147505,43.160632176325485
482,807.3037106329903,756.3783847832865,43.13467499630243
483,807.3598693152768,756.3833875774693,43.1328755303864
484,807.277372353829,756.3512343599915,43.13458150450412
485,807.2639081320601,756.3543655994507,43.13517665036026
486,785.7797493062415,769.0622501293448,44.38398548542905
487,785.769841549917,769.0451000458764,44.38370791314814
488,785.7724632569077,769.0664079952968,44.384405905487895
489,785.7536098960537,769.0446474766003,44.38428270726426
490,785.7575073486184,769.0736037624926,44.385219032047075
491,785.7475410607558,769.0791213704174,44.38578779324989
492,803.3438316469526,745.9232696784001,42.8774152899635
493,803.3257079057391,745.9171298935765,42.877824673234414
494,803.3667153042219,745.9598799482781,42.878003651277275
495,803.3309108181925,745.9252345327158,42.87795005202608
496,801.6443558825533,746.8053341508277,42.97169267685262
497,801.6674383766853,746.8115665713377,42.97110834965498
498,801.618812555321,746.8236876148975,42.97330551147304
499,801.6305916797168,746.8208279430789,42.97277618906419
500,801.6257403499217,746.8174484307985,42.972819814540806
501,801.6278008581353,746.7948080546663,42.97188003946546
502,778.9290838567947,765.0575979130195,44.485257077114795
503,778.9163146869956,765.0732461110539,44.48631248967826
504,778.9016162794688,765.0432609267583,44.48573037726318
505,778.8971410920823,765.034480786171,44.48556621700188
506,778.9196266172484,765.0364002425157,44.48481120861787
507,773.2714398962237,785.2791510521764,45.44142138391541
508,773.2454080530144,785.2779418473432,45.44234159606841
509,773.2717062634989,785.3224742020637,45.44299176344529
510,773.2419157364062,785.2910094826551,45.44294762967646
511,773.2814660138249,785.3135920698925,45.44230625748512
512,798.5116289806895,742.3825617230514,42.91384936041416
513,798.5279786829083,742.3456760217324,42.91184470447939
514,798.4907493969507,742.3840933485683,42.91465542179842
515,798.4879414447176,742.3768226370657,42.914476069521854
516,786.4010076596563,736.7330062648052,43.132299069105024
517,786.4483160372826,736.732115403094,43.13054481584567
518,786.4223831483882,736.745628572801,43.13201181598001
519,786.4409249249248,736.7341501501501,43.13089243244789
520,786.4352893118031,736.745338331411,43.131531410046755
521,786.4272049987983,736.7328286469598,43.13133987568585
522,764.7515750492953,756.2753691146058,44.680711902553575
523,764.7249753540599,756.224602659357,44.679785302600976
524,764.7316477914833,756.2535646444973,44.68063242961193
525,764.7300024050023,756.229341029341,44.67977648401041
526,763.974468895875,781.681230351529,45.65634172191908
527,763.965107699631,781.6835058907533,45.65677603699089
528,764.0016311854074,781.6857051007287,45.65548741404983
529,763.9742042235077,781.654453253339,45.65537052876024
530,763.9955250880699,781.6789488717509,45.655468771983095
531,763.9847413649455,781.6726772834393,45.65564324187797
532,785.687685010572,777.2466769529686,44.69056318283746
533,785.7030897880275,777.2322088380978,44.68946828740429
534,785.6971412235563,777.2213264722698,44.68928407810144
535,785.6906362929417,777.2242921183843,44.68963055149908
536,785.7020330223197,777.233077204537,44.6895388214938
537,763.9628110663144,775.7259951804995,45.437729811282985
538,764.0106219087002,775.7477731058367,45.43674137743746
539,763.9513787594638,775.7617327684007,45.4394780842354
540,763.9621451469175,775.7522711754561,45.438725033390746
